timestep,electricity_kW,heat_kW
158940,18607.14,16746.43
158941,18607.14,16746.43
158942,18607.14,16746.43
158943,18607.14,16746.43
158944,18607.14,16746.43
158945,18607.14,16746.43
158946,22328.57,18607.14
158947,22328.57,18607.14
158948,22328.57,18607.14
158949,22328.57,18607.14
158950,18607.14,18607.14
158951,18607.14,18607.14
158952,14885.71,22328.57
158953,14885.71,22328.57
158954,14885.71,22328.57
158955,14885.71,22328.57
158956,14885.71,22328.57
158957,14885.71,22328.57
158958,18607.14,18607.14
158959,19537.5,18607.14
158960,20467.86,18607.14
158961,21398.21,18607.14
158962,22328.57,18607.14
158963,18607.14,16746.43
158964,18607.14,16746.43
158965,18607.14,16746.43
158966,18607.14,16746.43
158967,18607.14,16746.43
158968,18607.14,16746.43
158969,18607.14,16746.43
158970,22328.57,18607.14
158971,22328.57,18607.14
158972,22328.57,18607.14
158973,22328.57,18607.14
158974,18607.14,18607.14
158975,18607.14,18607.14
158976,14885.71,22328.57
158977,14885.71,22328.57
158978,14885.71,22328.57
158979,14885.71,22328.57
158980,14885.71,22328.57
158981,14885.71,22328.57
158982,18607.14,18607.14
158983,19537.5,18607.14
158984,20467.86,18607.14
158985,21398.21,18607.14
158986,22328.57,18607.14
158987,18607.14,16746.43
158988,18607.14,16746.43
158989,18607.14,16746.43
158990,18607.14,16746.43
158991,18607.14,16746.43
158992,18607.14,16746.43
158993,18607.14,16746.43
158994,22328.57,18607.14
158995,22328.57,18607.14
158996,22328.57,18607.14
158997,22328.57,18607.14
158998,18607.14,18607.14
158999,18607.14,18607.14
159000,14885.71,22328.57
159001,14885.71,22328.57
159002,14885.71,22328.57
159003,14885.71,22328.57
159004,14885.71,22328.57
159005,14885.71,22328.57
159006,18607.14,18607.14
159007,19537.5,18607.14
159008,20467.86,18607.14
159009,21398.21,18607.14
159010,22328.57,18607.14
159011,18607.14,16746.43
159012,18607.14,16746.43
159013,18607.14,16746.43
159014,18607.14,16746.43
159015,18607.14,16746.43
159016,18607.14,16746.43
159017,18607.14,16746.43
159018,22328.57,18607.14
159019,22328.57,18607.14
159020,22328.57,18607.14
159021,22328.57,18607.14
159022,18607.14,18607.14
159023,18607.14,18607.14
159024,14885.71,22328.57
159025,14885.71,22328.57
159026,14885.71,22328.57
159027,14885.71,22328.57
159028,14885.71,22328.57
159029,14885.71,22328.57
159030,18607.14,18607.14
159031,19537.5,18607.14
159032,20467.86,18607.14
159033,21398.21,18607.14
159034,22328.57,18607.14
159035,18607.14,16746.43
159036,18607.14,16746.43
159037,18607.14,16746.43
159038,18607.14,16746.43
159039,18607.14,16746.43
159040,18607.14,16746.43
159041,18607.14,16746.43
159042,22328.57,18607.14
159043,22328.57,18607.14
159044,22328.57,18607.14
159045,22328.57,18607.14
159046,18607.14,18607.14
159047,18607.14,18607.14
159048,14885.71,22328.57
159049,14885.71,22328.57
159050,14885.71,22328.57
159051,14885.71,22328.57
159052,14885.71,22328.57
159053,14885.71,22328.57
159054,18607.14,18607.14
159055,19537.5,18607.14
159056,20467.86,18607.14
159057,21398.21,18607.14
159058,22328.57,18607.14
159059,18607.14,16746.43
159060,18607.14,16746.43
159061,18607.14,16746.43
159062,18607.14,16746.43
159063,18607.14,16746.43
159064,18607.14,16746.43
159065,18607.14,16746.43
159066,22328.57,18607.14
159067,22328.57,18607.14
159068,22328.57,18607.14
159069,22328.57,18607.14
159070,18607.14,18607.14
159071,18607.14,18607.14
159072,14885.71,22328.57
159073,14885.71,22328.57
159074,14885.71,22328.57
159075,14885.71,22328.57
159076,14885.71,22328.57
159077,14885.71,22328.57
159078,18607.14,18607.14
159079,19537.5,18607.14
159080,20467.86,18607.14
159081,21398.21,18607.14
159082,22328.57,18607.14
159083,18607.14,16746.43
159084,18607.14,16746.43
159085,18607.14,16746.43
159086,18607.14,16746.43
159087,18607.14,16746.43
159088,18607.14,16746.43
159089,18607.14,16746.43
159090,22328.57,18607.14
159091,22328.57,18607.14
159092,22328.57,18607.14
159093,22328.57,18607.14
159094,18607.14,18607.14
159095,18607.14,18607.14
159096,14885.71,22328.57
159097,14885.71,22328.57
159098,14885.71,22328.57
159099,14885.71,22328.57
159100,14885.71,22328.57
159101,14885.71,22328.57
159102,18607.14,18607.14
159103,19537.5,18607.14
159104,20467.86,18607.14
159105,21398.21,18607.14
159106,22328.57,18607.14
159107,18607.14,16746.43
159108,18607.14,16746.43
159109,18607.14,16746.43
159110,18607.14,16746.43
159111,18607.14,16746.43
159112,18607.14,16746.43
159113,18607.14,16746.43
159114,22328.57,18607.14
159115,22328.57,18607.14
159116,22328.57,18607.14
159117,22328.57,18607.14
159118,18607.14,18607.14
159119,18607.14,18607.14
159120,14885.71,22328.57
159121,14885.71,22328.57
159122,14885.71,22328.57
159123,14885.71,22328.57
159124,14885.71,22328.57
159125,14885.71,22328.57
159126,18607.14,18607.14
159127,19537.5,18607.14
159128,20467.86,18607.14
159129,21398.21,18607.14
159130,22328.57,18607.14
159131,18607.14,16746.43
159132,18607.14,16746.43
159133,18607.14,16746.43
159134,18607.14,16746.43
159135,18607.14,16746.43
159136,18607.14,16746.43
159137,18607.14,16746.43
159138,22328.57,18607.14
159139,22328.57,18607.14
159140,22328.57,18607.14
159141,22328.57,18607.14
159142,18607.14,18607.14
159143,18607.14,18607.14
159144,14885.71,22328.57
159145,14885.71,22328.57
159146,14885.71,22328.57
159147,14885.71,22328.57
159148,14885.71,22328.57
159149,14885.71,22328.57
159150,18607.14,18607.14
159151,19537.5,18607.14
159152,20467.86,18607.14
159153,21398.21,18607.14
159154,22328.57,18607.14
159155,18607.14,16746.43
159156,18607.14,16746.43
159157,18607.14,16746.43
159158,18607.14,16746.43
159159,18607.14,16746.43
159160,18607.14,16746.43
159161,18607.14,16746.43
159162,22328.57,18607.14
159163,22328.57,18607.14
159164,22328.57,18607.14
159165,22328.57,18607.14
159166,18607.14,18607.14
159167,18607.14,18607.14
159168,14885.71,22328.57
159169,14885.71,22328.57
159170,14885.71,22328.57
159171,14885.71,22328.57
159172,14885.71,22328.57
159173,14885.71,22328.57
159174,18607.14,18607.14
159175,19537.5,18607.14
159176,20467.86,18607.14
159177,21398.21,18607.14
159178,22328.57,18607.14
159179,18607.14,16746.43
159180,18607.14,16746.43
159181,18607.14,16746.43
159182,18607.14,16746.43
159183,18607.14,16746.43
159184,18607.14,16746.43
159185,18607.14,16746.43
159186,22328.57,18607.14
159187,22328.57,18607.14
159188,22328.57,18607.14
159189,22328.57,18607.14
159190,18607.14,18607.14
159191,18607.14,18607.14
159192,14885.71,22328.57
159193,14885.71,22328.57
159194,14885.71,22328.57
159195,14885.71,22328.57
159196,14885.71,22328.57
159197,14885.71,22328.57
159198,18607.14,18607.14
159199,19537.5,18607.14
159200,20467.86,18607.14
159201,21398.21,18607.14
159202,22328.57,18607.14
159203,18607.14,16746.43
159204,18607.14,16746.43
159205,18607.14,16746.43
159206,18607.14,16746.43
159207,18607.14,16746.43
159208,18607.14,16746.43
159209,18607.14,16746.43
159210,22328.57,18607.14
159211,22328.57,18607.14
159212,22328.57,18607.14
159213,22328.57,18607.14
159214,18607.14,18607.14
159215,18607.14,18607.14
159216,14885.71,22328.57
159217,14885.71,22328.57
159218,14885.71,22328.57
159219,14885.71,22328.57
159220,14885.71,22328.57
159221,14885.71,22328.57
159222,18607.14,18607.14
159223,19537.5,18607.14
159224,20467.86,18607.14
159225,21398.21,18607.14
159226,22328.57,18607.14
159227,18607.14,16746.43
159228,18607.14,16746.43
159229,18607.14,16746.43
159230,18607.14,16746.43
159231,18607.14,16746.43
159232,18607.14,16746.43
159233,18607.14,16746.43
159234,22328.57,18607.14
159235,22328.57,18607.14
159236,22328.57,18607.14
159237,22328.57,18607.14
159238,18607.14,18607.14
159239,18607.14,18607.14
159240,14885.71,22328.57
159241,14885.71,22328.57
159242,14885.71,22328.57
159243,14885.71,22328.57
159244,14885.71,22328.57
159245,14885.71,22328.57
159246,18607.14,18607.14
159247,19537.5,18607.14
159248,20467.86,18607.14
159249,21398.21,18607.14
159250,22328.57,18607.14
159251,18607.14,16746.43
159252,18607.14,16746.43
159253,18607.14,16746.43
159254,18607.14,16746.43
159255,18607.14,16746.43
159256,18607.14,16746.43
159257,18607.14,16746.43
159258,22328.57,18607.14
159259,22328.57,18607.14
159260,22328.57,18607.14
159261,22328.57,18607.14
159262,18607.14,18607.14
159263,18607.14,18607.14
159264,14885.71,22328.57
159265,14885.71,22328.57
159266,14885.71,22328.57
159267,14885.71,22328.57
159268,14885.71,22328.57
159269,14885.71,22328.57
159270,18607.14,18607.14
159271,19537.5,18607.14
159272,20467.86,18607.14
159273,21398.21,18607.14
159274,22328.57,18607.14
159275,18607.14,16746.43
159276,18607.14,16746.43
159277,18607.14,16746.43
159278,18607.14,16746.43
159279,18607.14,16746.43
159280,18607.14,16746.43
159281,18607.14,16746.43
159282,22328.57,18607.14
159283,22328.57,18607.14
159284,22328.57,18607.14
159285,22328.57,18607.14
159286,18607.14,18607.14
159287,18607.14,18607.14
159288,14885.71,22328.57
159289,14885.71,22328.57
159290,14885.71,22328.57
159291,14885.71,22328.57
159292,14885.71,22328.57
159293,14885.71,22328.57
159294,18607.14,18607.14
159295,19537.5,18607.14
159296,20467.86,18607.14
159297,21398.21,18607.14
159298,22328.57,18607.14
159299,18607.14,16746.43
159300,18607.14,16746.43
159301,18607.14,16746.43
159302,18607.14,16746.43
159303,18607.14,16746.43
159304,18607.14,16746.43
159305,18607.14,16746.43
159306,22328.57,18607.14
159307,22328.57,18607.14
159308,22328.57,18607.14
159309,22328.57,18607.14
159310,18607.14,18607.14
159311,18607.14,18607.14
159312,14885.71,22328.57
159313,14885.71,22328.57
159314,14885.71,22328.57
159315,14885.71,22328.57
159316,14885.71,22328.57
159317,14885.71,22328.57
159318,18607.14,18607.14
159319,19537.5,18607.14
159320,20467.86,18607.14
159321,21398.21,18607.14
159322,22328.57,18607.14
159323,18607.14,16746.43
159324,18607.14,16746.43
159325,18607.14,16746.43
159326,18607.14,16746.43
159327,18607.14,16746.43
159328,18607.14,16746.43
159329,18607.14,16746.43
159330,22328.57,18607.14
159331,22328.57,18607.14
159332,22328.57,18607.14
159333,22328.57,18607.14
159334,18607.14,18607.14
159335,18607.14,18607.14
159336,14885.71,22328.57
159337,14885.71,22328.57
159338,14885.71,22328.57
159339,14885.71,22328.57
159340,14885.71,22328.57
159341,14885.71,22328.57
159342,18607.14,18607.14
159343,19537.5,18607.14
159344,20467.86,18607.14
159345,21398.21,18607.14
159346,22328.57,18607.14
159347,18607.14,16746.43
159348,18607.14,16746.43
159349,18607.14,16746.43
159350,18607.14,16746.43
159351,18607.14,16746.43
159352,18607.14,16746.43
159353,18607.14,16746.43
159354,22328.57,18607.14
159355,22328.57,18607.14
159356,22328.57,18607.14
159357,22328.57,18607.14
159358,18607.14,18607.14
159359,18607.14,18607.14
159360,14885.71,22328.57
159361,14885.71,22328.57
159362,14885.71,22328.57
159363,14885.71,22328.57
159364,14885.71,22328.57
159365,14885.71,22328.57
159366,18607.14,18607.14
159367,19537.5,18607.14
159368,20467.86,18607.14
159369,21398.21,18607.14
159370,22328.57,18607.14
159371,18607.14,16746.43
159372,18607.14,16746.43
159373,18607.14,16746.43
159374,18607.14,16746.43
159375,18607.14,16746.43
159376,18607.14,16746.43
159377,18607.14,16746.43
159378,22328.57,18607.14
159379,22328.57,18607.14
159380,22328.57,18607.14
159381,22328.57,18607.14
159382,18607.14,18607.14
159383,18607.14,18607.14
159384,14885.71,22328.57
159385,14885.71,22328.57
159386,14885.71,22328.57
159387,14885.71,22328.57
159388,14885.71,22328.57
159389,14885.71,22328.57
159390,18607.14,18607.14
159391,19537.5,18607.14
159392,20467.86,18607.14
159393,21398.21,18607.14
159394,22328.57,18607.14
159395,18607.14,16746.43
159396,18607.14,16746.43
159397,18607.14,16746.43
159398,18607.14,16746.43
159399,18607.14,16746.43
159400,18607.14,16746.43
159401,18607.14,16746.43
159402,22328.57,18607.14
159403,22328.57,18607.14
159404,22328.57,18607.14
159405,22328.57,18607.14
159406,18607.14,18607.14
159407,18607.14,18607.14
159408,14885.71,22328.57
159409,14885.71,22328.57
159410,14885.71,22328.57
159411,14885.71,22328.57
159412,14885.71,22328.57
159413,14885.71,22328.57
159414,18607.14,18607.14
159415,19537.5,18607.14
159416,20467.86,18607.14
159417,21398.21,18607.14
159418,22328.57,18607.14
159419,18607.14,16746.43
159420,18607.14,16746.43
159421,18607.14,16746.43
159422,18607.14,16746.43
159423,18607.14,16746.43
159424,18607.14,16746.43
159425,18607.14,16746.43
159426,22328.57,18607.14
159427,22328.57,18607.14
159428,22328.57,18607.14
159429,22328.57,18607.14
159430,18607.14,18607.14
159431,18607.14,18607.14
159432,14885.71,22328.57
159433,14885.71,22328.57
159434,14885.71,22328.57
159435,14885.71,22328.57
159436,14885.71,22328.57
159437,14885.71,22328.57
159438,18607.14,18607.14
159439,19537.5,18607.14
159440,20467.86,18607.14
159441,21398.21,18607.14
159442,22328.57,18607.14
159443,18607.14,16746.43
159444,18607.14,16746.43
159445,18607.14,16746.43
159446,18607.14,16746.43
159447,18607.14,16746.43
159448,18607.14,16746.43
159449,18607.14,16746.43
159450,22328.57,18607.14
159451,22328.57,18607.14
159452,22328.57,18607.14
159453,22328.57,18607.14
159454,18607.14,18607.14
159455,18607.14,18607.14
159456,14885.71,22328.57
159457,14885.71,22328.57
159458,14885.71,22328.57
159459,14885.71,22328.57
159460,14885.71,22328.57
159461,14885.71,22328.57
159462,18607.14,18607.14
159463,19537.5,18607.14
159464,20467.86,18607.14
159465,21398.21,18607.14
159466,22328.57,18607.14
159467,18607.14,16746.43
159468,18607.14,16746.43
159469,18607.14,16746.43
159470,18607.14,16746.43
159471,18607.14,16746.43
159472,18607.14,16746.43
159473,18607.14,16746.43
159474,22328.57,18607.14
159475,22328.57,18607.14
159476,22328.57,18607.14
159477,22328.57,18607.14
159478,18607.14,18607.14
159479,18607.14,18607.14
159480,14885.71,22328.57
159481,14885.71,22328.57
159482,14885.71,22328.57
159483,14885.71,22328.57
159484,14885.71,22328.57
159485,14885.71,22328.57
159486,18607.14,18607.14
159487,19537.5,18607.14
159488,20467.86,18607.14
159489,21398.21,18607.14
159490,22328.57,18607.14
159491,18607.14,16746.43
159492,18607.14,16746.43
159493,18607.14,16746.43
159494,18607.14,16746.43
159495,18607.14,16746.43
159496,18607.14,16746.43
159497,18607.14,16746.43
159498,22328.57,18607.14
159499,22328.57,18607.14
159500,22328.57,18607.14
159501,22328.57,18607.14
159502,18607.14,18607.14
159503,18607.14,18607.14
159504,14885.71,22328.57
159505,14885.71,22328.57
159506,14885.71,22328.57
159507,14885.71,22328.57
159508,14885.71,22328.57
159509,14885.71,22328.57
159510,18607.14,18607.14
159511,19537.5,18607.14
159512,20467.86,18607.14
159513,21398.21,18607.14
159514,22328.57,18607.14
159515,18607.14,16746.43
159516,18607.14,16746.43
159517,18607.14,16746.43
159518,18607.14,16746.43
159519,18607.14,16746.43
159520,18607.14,16746.43
159521,18607.14,16746.43
159522,22328.57,18607.14
159523,22328.57,18607.14
159524,22328.57,18607.14
159525,22328.57,18607.14
159526,18607.14,18607.14
159527,18607.14,18607.14
159528,14885.71,22328.57
159529,14885.71,22328.57
159530,14885.71,22328.57
159531,14885.71,22328.57
159532,14885.71,22328.57
159533,14885.71,22328.57
159534,18607.14,18607.14
159535,19537.5,18607.14
159536,20467.86,18607.14
159537,21398.21,18607.14
159538,22328.57,18607.14
159539,18607.14,16746.43
159540,18607.14,16746.43
159541,18607.14,16746.43
159542,18607.14,16746.43
159543,18607.14,16746.43
159544,18607.14,16746.43
159545,18607.14,16746.43
159546,22328.57,18607.14
159547,22328.57,18607.14
159548,22328.57,18607.14
159549,22328.57,18607.14
159550,18607.14,18607.14
159551,18607.14,18607.14
159552,14885.71,22328.57
159553,14885.71,22328.57
159554,14885.71,22328.57
159555,14885.71,22328.57
159556,14885.71,22328.57
159557,14885.71,22328.57
159558,18607.14,18607.14
159559,19537.5,18607.14
159560,20467.86,18607.14
159561,21398.21,18607.14
159562,22328.57,18607.14
159563,18607.14,16746.43
159564,18607.14,16746.43
159565,18607.14,16746.43
159566,18607.14,16746.43
159567,18607.14,16746.43
159568,18607.14,16746.43
159569,18607.14,16746.43
159570,22328.57,18607.14
159571,22328.57,18607.14
159572,22328.57,18607.14
159573,22328.57,18607.14
159574,18607.14,18607.14
159575,18607.14,18607.14
159576,14885.71,22328.57
159577,14885.71,22328.57
159578,14885.71,22328.57
159579,14885.71,22328.57
159580,14885.71,22328.57
159581,14885.71,22328.57
159582,18607.14,18607.14
159583,19537.5,18607.14
159584,20467.86,18607.14
159585,21398.21,18607.14
159586,22328.57,18607.14
159587,18607.14,16746.43
159588,18607.14,16746.43
159589,18607.14,16746.43
159590,18607.14,16746.43
159591,18607.14,16746.43
159592,18607.14,16746.43
159593,18607.14,16746.43
159594,22328.57,18607.14
159595,22328.57,18607.14
159596,22328.57,18607.14
159597,22328.57,18607.14
159598,18607.14,18607.14
